source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,teff_gspphot,Cluster
3326785636311836544,99.05993538422153,9.498358030711639,0.22640395289441895,-0.38812914910629887,0.11300685446881407,17.406876,18.249254,16.525282,1.7239723,,,Other
3326785636312195968,99.06708848079177,9.497927500972013,0.26952005614103225,-0.5748677934709615,0.08710405957232709,16.659063,17.397003,15.816783,1.5802202,,7582.647,Trumpler_5
3326785666373997056,99.03777792961,9.49523449427646,0.3408443167576347,-1.0143809658688028,0.2941906927896537,17.771029,18.480854,16.943737,1.537117,,5120.1045,Other
3326785666374013184,99.03560159602935,9.50071665351681,0.35430936039776195,-0.5294910063859123,0.33350978285086297,17.716263,18.495552,16.884756,1.610796,,5118.736,Other
3326785666374021120,99.04051266140266,9.502738212183667,0.21594400392064514,-0.6816630348938045,0.383629178060512,17.269728,18.109713,16.361273,1.7484398,,5105.5117,Trumpler_5
3326785666374022656,99.03760211103199,9.503549991636277,0.40371684043525796,-0.8076368874211731,0.18541175925451311,17.456173,18.419493,16.487762,1.9317303,,5977.864,Other
3326785670671601536,99.03572315193581,9.495640299544057,0.12268628878853251,-0.9779264451716807,0.41142014809848115,17.172785,17.88056,16.347107,1.533453,,5020.2305,Other
3326785700733782016,99.05207022497628,9.509812437008353,0.2727619579313074,-0.8128060004808737,0.36288630577094966,17.741629,18.354557,16.928957,1.4256,,4915.6616,Other
3326785700733813760,99.053490320006,9.516424286132512,0.3460150627332965,-0.579879345441285,0.3227064608521379,16.525063,17.313284,15.650875,1.6624088,,5339.208,Trumpler_5
3326785700738770304,99.05870074404476,9.504914323048359,0.23172034974871417,-0.6809613475843354,0.34532665933130513,17.972675,18.652647,16.967546,1.6851006,,,Other
3326785705031306752,99.05139409029537,9.51315532773312,0.20853413475155289,-0.6167999527192799,0.35254511044450176,16.295275,16.921589,15.524522,1.3970671,,7441.9575,Trumpler_5
3326785705031307520,99.05941768759402,9.505296833421474,0.33541387551112356,-0.5685482550168289,0.31431824179703494,15.377052,16.260277,14.439524,1.8207531,,5681.902,Trumpler_5
3326785735093325568,99.13353379224061,9.452958221179545,0.2720951079210811,-0.5996882033435029,0.15670861079646894,17.263166,17.931305,16.491192,1.4401131,,5556.338,Other
3326785735093335680,99.14515140628708,9.455425783333265,0.16435892758928797,-0.8285748509857852,0.317514577435926,17.972725,18.640604,17.197058,1.4435463,,4321.542,Other
3326785735093346304,99.13686221500669,9.455341982621295,0.4608583027346919,-0.6492120287932828,0.2222605138882881,17.569603,18.208586,16.791937,1.4166489,,5107.39,Other
3326785735093346560,99.13660807883505,9.4565849138162,0.26814557258980404,-0.7652962164094198,0.404265804271727,17.492357,18.165495,16.689354,1.476141,,5161.781,Trumpler_5
3326785735099174400,99.13804455380169,9.449349003648784,0.33430389812437994,-0.6023085475396297,0.1968869720965509,15.457083,16.272633,14.313419,1.9592133,,5487.164,Trumpler_5
