source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,teff_gspphot,Cluster
1995016986222639232,359.57873253695965,56.7467488879167,0.48113996894461936,-0.6301672845154732,-2.0764810106544207,15.036269,15.424139,14.467518,0.95662117,,6750.674,Other
1995016986222649088,359.569377154082,56.740173575303366,0.474001465018396,-0.9007513844708646,-2.0638734481617145,16.089167,16.533615,15.4714985,1.0621166,,5526.4673,NGC_7789
1995017016277361024,359.6128332914834,56.75657058396466,0.6481820829540809,-0.9119634606569704,-2.0285232933576465,17.375336,17.937534,16.66555,1.2719841,,4564.8745,Other
1995017020582362240,359.61691754812085,56.76380666438145,0.4548415263873802,-0.9022852737868544,-2.13199920189133,14.452204,14.819286,13.905183,0.9141035,-64.87084,7175.7476,NGC_7789
1995017020582386048,359.5988435207981,56.74739713362703,0.4664694274361426,-0.9833380050008771,-1.9589587375160353,13.886157,14.31804,13.281033,1.0370073,-60.434433,6365.5244,NGC_7789
1995017054942087040,359.5886199761143,56.76538791549509,0.5003743261813234,-1.0632144275741728,-2.256969767964302,16.60286,17.09219,15.943113,1.1490765,,5627.0513,Other
1995017054942091904,359.58216131832063,56.76180066480004,0.4278668631515405,-1.08431311182193,-1.7107712440372445,17.430864,18.118359,16.636244,1.4821148,,4607.5674,NGC_7789
1995017054942099072,359.5922869985749,56.75886094436104,0.5270181018701329,-1.0620724989264512,-2.1437583464269396,16.652864,17.206877,15.941787,1.26509,,4969.9526,Other
1995017089301832320,359.6217860612523,56.76852009208819,0.4469474797148424,-0.9583899520485177,-1.69623152901566,17.30547,17.874876,16.60328,1.2715969,,5157.487,Other
1995017119356503040,359.63277181902714,56.740666514951755,0.5314902890267579,-1.0766271087049597,-2.14956156832112,17.52849,18.098238,16.796314,1.3019238,,4937.5767,Other
1995017158021359232,359.678833024906,56.75416590047892,0.5726529810631444,-1.0723491768388487,-2.1789747528845886,17.67986,18.296831,16.946402,1.3504295,,4404.9976,Other
1995017192381084672,359.63772840256087,56.75137007282215,0.4652472893263049,-1.0077911894141047,-1.9378626579955198,16.882944,17.39987,16.2002,1.1996708,,5247.6772,NGC_7789
1995017222435858176,359.65768357905176,56.76746625918321,0.4858140043300641,-0.8498412997111687,-2.1370003135774955,15.700356,16.114927,15.1094675,1.0054598,,6849.796,NGC_7789
1995017226732569472,359.68579623598833,56.77389274313161,0.3872962358042007,-0.84913930234292,-1.843808082284327,16.45424,16.621468,15.5464115,1.0750561,,,Other
1995017226740812160,359.65761789686815,56.762501441625766,0.4879357597983302,-1.320264472010584,-1.7836873036821133,13.341645,13.585633,12.945903,0.63973045,,7783.13,Other
1995017226740816896,359.6627382854972,56.761366199190526,0.4948327666068894,-0.7858318651706259,-1.703238521533093,17.171581,17.719072,16.475397,1.2436752,,5163.799,Other
1995017261100556160,359.70872199635363,56.77108277319548,0.47245135658250337,-0.745718631986078,-2.017389198908794,13.34065,13.960916,12.577502,1.3834133,-52.667095,5486.3267,NGC_7789
1995017295460282368,359.72342788836863,56.78014143982414,0.42944124803019024,-0.834518723891315,-1.8584558274188254,15.517451,15.983111,14.873272,1.1098394,,5862.104,NGC_7789
1995017364179732992,359.7434365220731,56.799303418007696,0.4723495575571756,-0.8580386019785023,-1.957068609455209,14.713527,15.076515,14.172793,0.9037218,,6604.7393,NGC_7789
1995017398539489152,359.6267866744707,56.763713796740895,0.47630739671255057,-1.0395932049861571,-1.8815000805251274,15.517286,15.91993,14.940609,0.9793215,,6885.934,NGC_7789
1995017432899219584,359.6759529711031,56.778616863013326,0.44291836937016493,-1.1002980688466557,-1.86513686215444,15.736956,16.155642,15.134965,1.0206766,,6688.417,NGC_7789
1995017462954056064,359.6309515262211,56.77320432873113,0.4728479100826369,-0.9242251110974878,-2.204687540928006,13.483036,13.92712,12.864886,1.0622339,-53.445427,6238.548,NGC_7789
1995017467258933760,359.62924579654964,56.78218141061672,0.5009456883592479,-1.0656952494891956,-1.820710244035618,16.86395,17.37639,16.186523,1.189867,,5403.2144,Other
1995017497313876864,359.6725653346134,56.788484511002274,0.5103246153606913,-0.9712796968193345,-1.7715408587834114,17.005358,17.502117,16.304901,1.197216,,5247.2656,Other
